species_scientific_name,species_common_name,taxonomic_group,family,latitude,longitude,country,state_province,event_date,year,month,data_source,observation_type,occurrence_id,india_role,migration_season,location_type,seasonal_density,priority_group,iucn_red_list_status
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,9.3142801107,79.3534932873,India,Tamil Nadu / Kerala,2025-03-09,2025.0,3.0,iNaturalist,Scientific Record,279188137,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.8092928621,73.164070711,India,Coastal India / Marine,2025-04-19,2025.0,4.0,iNaturalist,Scientific Record,278293711,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,16.2723319898,81.2168592734,India,Coastal India / Marine,2025-05-01,2025.0,5.0,iNaturalist,Scientific Record,277313048,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,16.2972891988,81.2550111555,India,Coastal India / Marine,2025-04-30,2025.0,4.0,iNaturalist,Scientific Record,276931453,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.8676384722,85.8495224,India,Coastal India / Marine,2025-04-01,2025.0,4.0,iNaturalist,Scientific Record,276547791,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,18.7910183896,72.8722192849,India,Maharashtra (Coastal),2025-04-27,2025.0,4.0,iNaturalist,Scientific Record,275463339,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.1072068016,80.3266278835,India,Coastal India / Marine,2025-04-27,2025.0,4.0,iNaturalist,Scientific Record,275385593,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,16.6840441378,73.3356306594,India,Coastal India / Marine,2025-03-09,2025.0,3.0,iNaturalist,Scientific Record,274842211,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.0625471416,80.3742422214,India,Coastal India / Marine,2025-04-25,2025.0,4.0,iNaturalist,Scientific Record,274601921,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.4211084608,83.0697327219,India,Coastal India / Marine,2025-04-13,2025.0,4.0,iNaturalist,Scientific Record,273225061,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.7048976075,83.21860121,India,Coastal India / Marine,2025-04-21,2025.0,4.0,iNaturalist,Scientific Record,273082890,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.4428869168,85.0327578216,India,Coastal India / Marine,2025-03-21,2025.0,3.0,iNaturalist,Scientific Record,272920832,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.6649433458,74.6300191133,India,Coastal India / Marine,2025-04-25,2025.0,4.0,iNaturalist,Scientific Record,272758396,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,11.6734388034,79.7409701274,India,Tamil Nadu / Kerala,2025-03-31,2025.0,3.0,iNaturalist,Scientific Record,272663655,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.6163075524,83.2583890569,India,Coastal India / Marine,2025-01-23,2025.0,1.0,iNaturalist,Scientific Record,272526506,Migratory/Feeding,Winter (Peak),Terrestrial,High,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.0974787661,80.350044804,India,Coastal India / Marine,2025-04-22,2025.0,4.0,iNaturalist,Scientific Record,272208437,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,18.5242724939,84.2458122997,India,Coastal India / Marine,2023-03-16,2023.0,3.0,iNaturalist,Scientific Record,271898390,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.9496798372,73.1592597113,India,Coastal India / Marine,2025-04-19,2025.0,4.0,iNaturalist,Scientific Record,271653035,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.6060128179,85.5677851457,India,Coastal India / Marine,2025-04-13,2025.0,4.0,iNaturalist,Scientific Record,271493854,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,12.9840582422,80.395143588,India,Coastal India / Marine,2025-02-15,2025.0,2.0,iNaturalist,Scientific Record,271196863,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.082259826,80.3370944039,India,Coastal India / Marine,2025-04-16,2025.0,4.0,iNaturalist,Scientific Record,271194836,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.1968563415,80.2338447458,India,Coastal India / Marine,2025-04-18,2025.0,4.0,iNaturalist,Scientific Record,271194389,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,15.5446927219,73.792603004,India,Coastal India / Marine,2025-04-15,2025.0,4.0,iNaturalist,Scientific Record,270635679,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,15.2950026608,73.9494781016,India,Coastal India / Marine,2025-04-12,2025.0,4.0,iNaturalist,Scientific Record,270190719,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.4614909438,85.1361712008,India,Coastal India / Marine,2025-04-08,2025.0,4.0,iNaturalist,Scientific Record,269212736,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,10.8432194287,72.0542685615,India,Coastal India / Marine,2025-04-05,2025.0,4.0,iNaturalist,Scientific Record,268716212,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,22.891760973,69.5451167428,India,Coastal India / Marine,2019-04-09,2019.0,4.0,iNaturalist,Scientific Record,268683443,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,22.0668173882,69.1228270667,India,Coastal India / Marine,2025-03-31,2025.0,3.0,iNaturalist,Scientific Record,268530249,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,22.0813505,69.1037288,India,Coastal India / Marine,2025-03-31,2025.0,3.0,iNaturalist,Scientific Record,268530236,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.2841343276,85.0664319438,India,Coastal India / Marine,2025-03-26,2025.0,3.0,iNaturalist,Scientific Record,267625543,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.6354446004,83.2763793505,India,Coastal India / Marine,2025-03-28,2025.0,3.0,iNaturalist,Scientific Record,267324994,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.531159233,85.0376383544,India,Coastal India / Marine,2025-03-23,2025.0,3.0,iNaturalist,Scientific Record,267201522,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,12.8306901475,80.21045654,India,Coastal India / Marine,2025-03-21,2025.0,3.0,iNaturalist,Scientific Record,267022512,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.1229479771,82.3652099078,India,Coastal India / Marine,2025-03-20,2025.0,3.0,iNaturalist,Scientific Record,266320429,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,12.6788495038,80.1747142775,India,Coastal India / Marine,2025-02-20,2025.0,2.0,iNaturalist,Scientific Record,266225312,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,12.1585607494,92.9671942182,India,Coastal India / Marine,2025-03-21,2025.0,3.0,iNaturalist,Scientific Record,266216012,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,15.0293937075,73.8875249776,India,Coastal India / Marine,2025-03-16,2025.0,3.0,iNaturalist,Scientific Record,265933762,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,11.9762177135,93.1335658304,India,Coastal India / Marine,2025-03-11,2025.0,3.0,iNaturalist,Scientific Record,265919507,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,11.6164846801,92.6027690901,India,Coastal India / Marine,2025-03-17,2025.0,3.0,iNaturalist,Scientific Record,265695180,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,15.4573177456,80.3501166586,India,Coastal India / Marine,2025-03-14,2025.0,3.0,iNaturalist,Scientific Record,265574398,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,15.4548040382,80.2070329136,India,Coastal India / Marine,2025-03-14,2025.0,3.0,iNaturalist,Scientific Record,265574158,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.9714248938,73.1716976746,India,Coastal India / Marine,2025-03-15,2025.0,3.0,iNaturalist,Scientific Record,265387789,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.6175741631,83.3792902951,India,Coastal India / Marine,2025-03-13,2025.0,3.0,iNaturalist,Scientific Record,265239178,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,9.9992938097,76.2596523595,India,Tamil Nadu / Kerala,2025-03-11,2025.0,3.0,iNaturalist,Scientific Record,265061372,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,10.9955230069,72.0136487494,India,Coastal India / Marine,2022-12-02,2022.0,12.0,iNaturalist,Scientific Record,264813274,Migratory/Feeding,Winter (Peak),Terrestrial,High,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.1108680094,80.3402928764,India,Coastal India / Marine,2025-03-10,2025.0,3.0,iNaturalist,Scientific Record,264766827,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,18.3507303163,83.8222527312,India,Coastal India / Marine,2025-03-04,2025.0,3.0,iNaturalist,Scientific Record,263986935,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,18.370059309,84.1285855137,India,Coastal India / Marine,2025-03-04,2025.0,3.0,iNaturalist,Scientific Record,263986249,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.751178103,83.2965278498,India,Coastal India / Marine,2025-02-25,2025.0,2.0,iNaturalist,Scientific Record,263983542,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,18.3027950679,84.0926386299,India,Coastal India / Marine,2025-03-04,2025.0,3.0,iNaturalist,Scientific Record,263968402,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.0566927414,80.3498781284,India,Coastal India / Marine,2025-03-04,2025.0,3.0,iNaturalist,Scientific Record,263967221,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,21.2206709075,69.9490397105,India,Coastal India / Marine,2025-02-19,2025.0,2.0,iNaturalist,Scientific Record,263751888,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.3038723881,85.1279233321,India,Coastal India / Marine,2025-03-01,2025.0,3.0,iNaturalist,Scientific Record,263656425,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.227143442,85.085519966,India,Coastal India / Marine,2025-03-01,2025.0,3.0,iNaturalist,Scientific Record,263656296,Migratory/Feeding,Spring/Summer,Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.1477348405,80.3161989923,India,Coastal India / Marine,2025-02-26,2025.0,2.0,iNaturalist,Scientific Record,263498919,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,14.1795262306,74.2226806754,India,Coastal India / Marine,2025-02-28,2025.0,2.0,iNaturalist,Scientific Record,263462425,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.4992430693,85.0932196737,India,Coastal India / Marine,2025-02-22,2025.0,2.0,iNaturalist,Scientific Record,263358069,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,9.2505591303,79.2450229714,India,Tamil Nadu / Kerala,2025-02-22,2025.0,2.0,iNaturalist,Scientific Record,263348570,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.7756185194,83.3903640448,India,Coastal India / Marine,2025-02-27,2025.0,2.0,iNaturalist,Scientific Record,263287443,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,14.8985872974,74.0413340017,India,Coastal India / Marine,2025-02-23,2025.0,2.0,iNaturalist,Scientific Record,263021842,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,12.6797906462,80.2766032204,India,Coastal India / Marine,2025-02-23,2025.0,2.0,iNaturalist,Scientific Record,262833712,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.033542333,80.3273766088,India,Coastal India / Marine,2025-02-22,2025.0,2.0,iNaturalist,Scientific Record,262638380,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,12.9941238651,80.2383405267,India,Coastal India / Marine,2025-02-22,2025.0,2.0,iNaturalist,Scientific Record,262608311,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.6605159883,85.8582548235,India,Coastal India / Marine,2025-02-20,2025.0,2.0,iNaturalist,Scientific Record,262377267,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,14.4174289801,80.1741912503,India,Coastal India / Marine,2025-02-08,2025.0,2.0,iNaturalist,Scientific Record,262347533,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.7510211307,83.2995996955,India,Coastal India / Marine,2025-02-18,2025.0,2.0,iNaturalist,Scientific Record,262236583,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.7872695313,83.2634917354,India,Coastal India / Marine,2024-12-31,2024.0,12.0,iNaturalist,Scientific Record,261979462,Migratory/Feeding,Winter (Peak),Terrestrial,High,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,12.8770725191,80.2476449308,India,Coastal India / Marine,2025-02-16,2025.0,2.0,iNaturalist,Scientific Record,261881479,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.3971027032,84.876706968,India,Coastal India / Marine,2025-02-09,2025.0,2.0,iNaturalist,Scientific Record,261607750,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,11.0356215597,79.8401266656,India,Tamil Nadu / Kerala,2025-02-08,2025.0,2.0,iNaturalist,Scientific Record,261427356,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,21.565704904,88.3128073197,India,Coastal India / Marine,2025-02-08,2025.0,2.0,iNaturalist,Scientific Record,260998308,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,15.6070504566,80.9351038144,India,Coastal India / Marine,2025-01-11,2025.0,1.0,iNaturalist,Scientific Record,260720878,Migratory/Feeding,Winter (Peak),Terrestrial,High,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,11.8359670348,79.9477180008,India,Tamil Nadu / Kerala,2025-02-02,2025.0,2.0,iNaturalist,Scientific Record,260479517,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.0662974605,80.3735766853,India,Coastal India / Marine,2025-02-02,2025.0,2.0,iNaturalist,Scientific Record,260341230,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,19.6731546071,85.4517331989,India,Coastal India / Marine,2025-01-31,2025.0,1.0,iNaturalist,Scientific Record,260154862,Migratory/Feeding,Winter (Peak),Terrestrial,High,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,22.2514196327,68.8890859226,India,Coastal India / Marine,2022-11-17,2022.0,11.0,iNaturalist,Scientific Record,260146179,Migratory/Feeding,Winter (Peak),Terrestrial,Moderate,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,12.6088146006,80.3765468631,India,Coastal India / Marine,2025-01-30,2025.0,1.0,iNaturalist,Scientific Record,260119823,Migratory/Feeding,Winter (Peak),Terrestrial,High,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.8172906796,83.4960251409,India,Coastal India / Marine,2025-01-29,2025.0,1.0,iNaturalist,Scientific Record,259947636,Migratory/Feeding,Winter (Peak),Terrestrial,High,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,17.890869407,83.4658511046,India,Coastal India / Marine,2025-01-28,2025.0,1.0,iNaturalist,Scientific Record,259862490,Migratory/Feeding,Winter (Peak),Terrestrial,High,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,13.1924319452,80.3977067871,India,Coastal India / Marine,2025-01-28,2025.0,1.0,iNaturalist,Scientific Record,259845268,Migratory/Feeding,Winter (Peak),Terrestrial,High,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,12.9093118913,80.3616281029,India,Coastal India / Marine,2025-01-25,2025.0,1.0,iNaturalist,Scientific Record,259835557,Migratory/Feeding,Winter (Peak),Terrestrial,High,,VU
Caretta caretta,Loggerhead Sea Turtle,Reptilia,Checklist Verified,12.9846499177,80.204697664,India,Coastal India / Marine,2025-01-25,2025.0,1.0,iNaturalist,Scientific Record,259835377,Migratory/Feeding,Winter (Peak),Terrestrial,High,,VU
